311,985,1499,10
1845,4801,1052,0
2768,960,1283,8
1393,3892,568,8
2745,4014,1372,10
2124,4335,3803,9
193,1101,56,3
3850,4443,451,2
2364,2411,1366,9
2262,4805,218,8
1379,1455,2351,9
404,1159,1165,2
1606,2237,1893,0
87,2575,1364,9
4655,2603,3714,9
2925,1330,2779,1
3417,2599,3448,5
1816,3361,4522,10
1162,2215,60,4
4645,2090,4812,3
1586,261,792,0
4717,283,1170,5
1053,3056,4058,2
2249,4835,1625,3
4204,2050,2955,1
4764,3275,775,4
599,4615,3133,0
3042,362,3757,2
3965,3321,59,4
1549,4561,506,1
4758,4240,2662,1
3999,3929,4524,7
718,585,1251,3
3662,1205,602,10
3063,3664,4364,2
4080,2952,372,8
402,1797,1210,9
3513,4203,466,10
657,363,4042,0
3980,1377,3666,8
1826,1804,1633,7
1397,2332,2815,3
3028,3289,1584,6
1146,211,742,2
4701,1816,4871,0
3392,4992,2790,5
3150,3364,2259,1
3171,2363,2052,3
214,3370,232,1
1997,3826,3590,8
2825,4161,981,6
3425,2185,1787,9
3905,1341,3163,4
678,2748,2176,0
128,3656,1521,4
3979,2680,1794,5
705,908,303,2
1536,3161,510,2
3546,3682,3212,9
4638,2859,3627,0
707,3651,278,5
310,1999,3701,6
1413,4933,23,1
151,2800,2773,5
3675,1657,4789,2
1680,3138,4164,2
2035,2204,4734,2
1585,655,883,2
526,662,1656,3
2568,1053,355,7
2890,173,2793,10
3946,3505,3522,10
740,4179,4926,7
3579,4748,1115,1
1539,3528,4287,10
4752,3224,607,7
554,3245,4263,6
3389,4302,2335,7
923,3784,522,4
962,4794,910,2
3271,560,1962,0
4699,4092,1413,4
1501,1958,1230,2
2607,4165,204,5
3786,1586,1713,7
1165,2502,1112,6
113,383,74,8
1069,3933,2888,5
3767,1662,2573,1
2005,2410,2444,4
2175,779,1108,1
4926,182,2111,9
4140,3071,1068,3
4449,2858,4363,6
1471,3277,241,0
2847,2681,1935,10
1103,176,2417,3
1949,270,4117,6
1886,4545,4392,2
2203,2110,439,9
3180,918,1272,10
3337,4394,3091,10
446,3061,4345,4
4981,2350,2200,3
3164,3565,4704,2
2179,4447,793,6
2896,2731,3524,2
2795,2356,4984,8
3641,3813,1458,10
3277,4059,1533,5
2879,1224,1405,6
3583,2316,3222,10
3246,2654,4216,0
540,3437,3614,2
1792,4181,4728,7
2702,85,1611,1
4082,1529,91,0
2966,4356,2541,1
2225,14,2928,4
3339,1016,4477,8
266,3003,2673,2
722,2656,487,4
1802,2830,3517,10
51,415,178,1
4507,3620,3298,0
1453,3597,2512,4
4028,4736,1506,4
877,3722,2207,9
1530,2836,637,0
439,3425,3782,4
3156,2528,1141,1
4138,1717,4416,7
3478,4739,4398,6
3208,2290,2956,4
1282,1642,611,1
3456,1579,4292,3
1678,2260,4415,7
2858,517,453,1
3114,1522,1412,2
1068,3901,1700,9
152,273,4815,8
4297,4316,3405,1
3146,405,2632,2
2947,4249,3919,0
3313,1671,3178,6
263,952,2507,4
938,4901,3294,9
4674,2419,681,8
2734,4172,4910,10
3854,165,1789,9
735,3207,2193,8
1365,2964,4681,0
269,4589,601,9
345,3459,134,0
1870,2009,3484,3
2556,3640,1480,6
104,3095,2320,3
666,1311,754,2
1912,493,1714,6
96,2668,1221,10
3696,1485,4008,6
480,290,4888,3
4928,45,144,5
1593,1562,4764,10
3058,416,3944,4
894,718,1070,1
955,2646,1356,3
4771,2569,165,2
1692,1638,4330,1
4390,3332,2792,2
1964,2631,3352,7
2073,4072,1622,10
1212,1207,1934,5
636,1085,937,7
3688,2971,2372,9
638,4259,1485,6
3470,136,1424,8
793,840,1304,2
4722,2814,4673,4
4636,1346,154,6
3144,3331,1015,9
2590,2741,2608,9
1184,2753,1346,2
1249,2855,680,3
2440,2003,2710,9
3726,571,292,6
4186,4305,2074,1
4149,2724,310,7
1334,4310,2191,6
1898,4304,3508,3
2082,4575,2842,7
1186,4464,3869,5
557,2706,4445,8
3440,485,3164,5
4554,395,3269,10
1779,116,2099,4
4934,1169,4893,0
1568,1693,3106,10
150,4081,1973,1
4241,3859,4798,5
2275,1372,472,7
2212,925,1357,5
3733,2224,2081,1
4173,1563,1438,0
3737,3269,4820,5
1547,1153,1619,3
1236,3795,267,0
4609,4217,1266,3
1855,3126,2556,1
3409,2620,2930,6
3893,1496,139,4
961,4820,1207,8
4123,3345,3198,0
4650,3482,2892,0
3224,2376,1400,5
2833,3169,1020,0
2917,4941,1835,7
4709,3917,739,4
2550,2242,3836,9
3006,77,2454,10
137,3717,3258,0
3804,2327,2369,7
1315,3526,2318,4
1614,724,3787,10
3369,674,363,0
2065,2815,2471,1
4399,681,3529,8
1911,4496,445,8
1104,4401,3742,10
2994,4283,2296,7
4515,4436,547,6
3405,660,408,6
1877,4020,448,0
2683,1075,2125,7
2848,4085,3421,9
3095,164,2090,9
2546,3315,4146,9
2289,4610,1177,4
3390,3350,4318,4
668,1116,864,8
4894,751,4115,3
1041,4191,1626,2
4051,2588,3541,0
2852,903,1578,3
1483,2785,4219,6
4744,93,1918,8
2704,4511,2782,7
3165,2395,4696,3
701,4435,1986,1
711,3167,2675,1
932,2139,4285,7
217,1415,2913,1
2924,3353,834,3
2639,3279,1094,10
4945,3627,4966,2
4623,372,2669,7
2632,3688,3460,6
550,76,498,8
4432,1824,2390,1
3474,3561,4691,8
2154,312,1860,1
2548,1927,4799,2
2013,535,357,1
1160,4118,1057,9
2339,1541,269,6
3262,2305,475,10
4137,3741,695,1
4292,878,2734,0
896,1157,1067,2
2794,344,3316,2
3939,1892,4849,0
2975,4889,1468,10
2597,2251,3197,3
3787,1421,3864,3
3943,134,497,6
2277,802,3546,4
1813,3246,213,3
4919,4479,275,2
672,4769,4288,5
1129,3621,1368,8
1601,1262,4245,3
1251,983,4301,2
1918,4018,3752,7
1059,3052,221,1
2014,3341,4878,8
753,3363,2247,4
4235,3996,2529,1
880,809,3846,0
4041,3987,1490,5
2513,4855,790,3
671,2895,839,10
1665,4279,2763,5
146,1247,1337,2
2728,3932,2043,1
3399,1533,1850,4
2166,1991,4425,4
3413,3870,1132,6
2633,3625,4297,9
1765,3252,613,5
2663,4840,1866,10
2438,2909,49,10
3817,1036,2904,7
846,1242,2210,2
2504,1916,1664,5
715,3624,3959,3
4793,3655,1448,3
3043,819,3467,1
2186,3450,1916,4
1226,3792,4951,4
4457,2535,4558,5
4856,1233,2127,8
2072,1477,4153,3
1355,1443,3884,2
3022,1743,164,0
4286,3136,3463,5
1028,3898,3011,8
3727,3867,1228,6
2389,3557,2284,7
3706,3654,2221,10
4310,2708,2816,8
2576,2151,2976,1
4921,4510,2975,8
3333,332,125,10
1178,191,4619,2
347,3939,974,6
4889,2261,1383,10
1517,2513,3424,10
2692,860,1201,8
1312,3755,2735,2
1039,338,1162,0
1844,2147,2690,10
3689,3907,2577,6
429,2025,1870,5
2918,1343,1972,4
3645,3567,4023,3
59,3412,4322,2
1446,1823,1101,1
3935,3288,2694,3
4147,2101,2938,8
1372,3734,3598,5
1480,988,493,3
1276,2610,414,0
3057,544,4498,10
4724,237,2638,2
881,21,4467,9
1608,1783,1536,4
3932,1255,1648,7
3876,3187,2321,5
1572,3313,4122,10
1952,2803,3677,0
301,4730,2727,7
1392,2398,1681,0
2119,1524,242,6
2106,1548,4978,5
814,179,4012,6
758,388,4130,5
3210,4136,102,7
4121,2754,1282,9
4731,2440,4626,6
1217,4771,3922,3
1472,4010,4526,5
4365,220,603,3
1996,51,1661,9
3716,1819,4174,5
1829,2342,52,3
1817,253,283,3
2963,3873,306,10
4649,932,1187,2
1548,3396,4496,0
1118,2519,2093,5
2293,692,409,4
778,2219,2393,1
4090,3084,4902,8
2182,297,621,8
2474,2334,4125,7
981,2839,4807,7
2604,4958,2063,5
1349,1654,206,2
3875,4058,2952,0
1832,2014,2316,10
3643,2769,3466,4
2425,2592,722,1
3983,4357,4738,5
3990,2679,2571,5
1960,2926,2820,5
1051,4620,2848,0
4109,1223,2217,8
2112,3834,3520,3
1383,4254,1135,3
2661,3588,4448,2
1655,4094,2120,8
1901,502,4068,0
3756,3210,1568,2
3485,2347,1325,10
2410,2597,1798,5
3261,1440,4896,4
3631,2043,1826,9
3294,2354,323,5
1864,3216,4199,7
4510,3090,2196,1
52,4987,4147,7
1169,1369,2538,5
4837,1160,4111,10
334,4852,2715,1
4329,4999,4947,2
1657,3666,4754,5
2285,2500,4237,8
1702,4095,3795,1
3100,4245,4658,5
318,4930,1963,9
329,886,3743,5
468,2562,4084,7
1036,3838,860,8
860,1379,1464,1
3330,1395,4614,1
1018,3153,2399,1
4330,293,2923,4
3433,333,696,7
2152,1070,3907,9
465,4665,920,9
1859,827,1507,1
2398,2221,3317,10
4706,2548,1300,5
2804,2140,443,7
2488,1873,3635,10
1508,325,3483,5
431,3628,1898,5
2139,267,837,10
1599,1038,4155,4
4474,1786,3928,3
1750,3800,1570,7
2681,3550,3560,10
4264,3070,3898,8
2501,574,374,0
525,4660,2340,3
3342,201,1991,5
549,601,3925,9
359,4777,951,2
2374,4568,4230,5
1737,757,3186,6
3549,4522,4911,7
3462,1072,1529,10
4770,2158,3857,9
823,4850,1375,0
3036,4197,3293,8
2815,1034,660,7
2836,4726,66,9
855,255,3727,4
3031,75,2902,8
924,2192,2410,3
4518,2874,4714,2
624,1210,201,10
73,34,2478,9
2486,2335,2624,5
970,4914,828,6
4020,1534,1421,10
2622,1195,1120,0
76,1596,589,3
1207,4110,29,10
4163,1970,3764,8
3040,3931,1160,2
22,3199,1924,7
4767,2179,2686,2
1910,3957,623,2
3754,3362,3946,4
523,3328,644,4
4517,3309,2468,2
3490,684,403,7
4808,4344,250,0
3217,1064,1215,5
830,4472,2596,2
3582,2303,434,1
2403,545,2932,6
633,2443,2611,7
49,1018,2951,8
1512,1464,1513,5
3532,3418,1064,5
467,2287,3824,10
4366,2498,2007,5
3220,2236,3632,8
3335,627,3224,6
784,2611,1081,9
1108,691,1680,2
3419,4060,3600,1
4467,3524,141,5
2914,4331,4502,3
4643,3405,2637,4
1043,3348,418,0
1677,434,3155,7
3139,4969,2336,0
620,643,2812,0
3598,4469,3364,0
256,4691,4369,8
2517,2833,4573,3
848,1186,1944,2
769,2273,2546,1
3952,1925,4778,2
536,4683,4108,8
2160,1590,3148,1
3169,3744,4011,4
4947,2307,2517,2
1223,4000,2866,9
4896,227,4348,8
3714,59,4561,1
4095,1142,2147,3
1700,2337,4158,4
4169,1953,1088,6
717,3721,4663,8
2404,2503,4176,3
1871,3072,1116,0
3759,2921,3597,0
2662,754,454,6
1735,510,802,9
4466,2302,2856,10
4550,4800,3533,4
39,3444,308,9
381,1502,3866,6
3176,4242,1489,6
4983,4549,548,0
1706,1937,1397,7
4054,3582,4941,1
4210,562,3661,9
484,1059,1096,1
194,4099,508,7
4736,873,1590,10
1899,3951,3461,2
1760,2539,4828,5
1868,4253,263,0
4199,3338,210,5
4299,2736,1288,1
1729,851,1466,5
1836,2559,4009,2
4678,531,972,7
1687,4195,1435,9
732,80,3437,0
4224,3273,2894,10
4601,1106,685,10
4997,3772,3285,5
3379,2843,4317,8
118,2103,2658,4
4070,3232,4383,1
2377,3610,4788,2
2865,4502,4391,5
4473,4274,1353,7
3098,4151,4313,9
2492,3339,1336,6
4391,4963,3092,10
2507,4056,1769,5
4482,2947,977,2
3027,1134,305,5
4512,2225,4256,0
4313,50,4420,1
4398,954,3358,1
4410,3395,4581,10
3777,1996,4302,3
1027,443,930,0
4593,3614,3926,0
2666,1175,1327,2
414,2467,1729,2
1368,1370,1317,5
755,1039,329,3
3314,3607,924,3
4567,61,4408,4
4327,2605,20,6
1047,3961,4332,2
130,2088,3394,9
4707,1617,922,3
972,1838,2294,6
2605,4676,1671,10
1726,206,1423,10
4078,3599,2501,10
2725,519,657,3
3269,1417,796,7
3995,522,2218,8
569,2981,4575,3
2200,4216,1349,5
74,864,2621,4
2898,4634,2817,3
3766,1584,4604,0
1075,1747,2219,5
1917,2638,1563,6
4083,4641,514,8
34,740,4007,6
1853,4880,2354,6
2960,563,853,3
378,1626,4981,2
1439,2171,3074,7
432,1388,4061,4
342,4967,3299,9
4809,113,4721,5
771,2393,3113,1
1374,4221,4924,8
1670,4877,2249,7
2758,4446,1453,6
4447,3020,551,8
4675,1648,245,4
4807,3593,3244,8
4397,4643,3638,0
412,2593,83,0
4974,1799,3170,5
3551,2511,2750,2
4727,1148,3177,7
1114,439,3086,5
3730,1935,338,8
1830,3935,2530,9
4660,2829,3792,7
2351,1679,2171,0
2679,394,1696,10
3660,1074,1416,0
3013,3101,4851,8
3594,3290,2950,2
1423,4504,776,10
609,2694,3554,9
3091,2574,2868,1
2400,1320,1666,5
852,1650,176,2
552,4780,4979,0
1667,2291,4683,3
2634,3828,2055,3
2147,472,4542,5
1201,3790,3167,3
75,1531,1532,1
1500,494,3874,7
2951,1423,2047,6
1452,4595,1335,2
2424,1298,3291,3
241,1821,34,5
2736,4104,4805,6
2446,357,2015,2
2882,4029,2484,8
920,1878,2224,5
4560,867,1943,4
4930,3841,1217,4
3947,4875,1344,7
795,1236,2919,8
3377,3693,572,10
685,727,3115,9
3678,1753,2778,1
1563,4182,4792,5
211,1431,3722,3
4440,2536,4652,2
2415,2847,2925,6
4917,3285,683,7
783,2865,3431,7
1788,161,2847,4
1718,4997,1669,10
4371,3051,892,9
3113,1397,1758,9
3991,251,4868,2
1172,3259,3992,10
3955,1351,4586,4
4431,177,658,0
1495,539,4869,5
1493,2271,3917,9
3608,212,913,1
1062,537,665,9
747,4826,4401,3
3686,1349,55,1
2282,468,1897,1
2287,4566,4268,7
949,1230,1209,1
1860,650,3193,10
1514,3868,255,10
2930,1714,1403,6
2699,3699,2495,7
4180,4745,2118,5
4216,3438,4569,5
2393,4054,4603,5
4815,1646,3500,2
3577,295,3664,2
4558,3134,2078,5
1762,1998,4472,5
363,4167,3334,6
2790,1540,1347,6
2089,1778,3695,1
1834,4403,4275,10
1220,1444,2084,0
2525,557,1577,3
3853,1371,1782,10
396,216,2371,10
1371,2137,2829,8
2863,28,3732,3
3929,4756,2634,5
2146,4787,4948,5
1489,1139,672,1
1375,3266,1647,6
3145,3637,1232,10
3795,4498,3685,0
1242,972,4351,1
2471,3239,2647,9
3710,3519,3427,10
3770,2766,4833,9
4014,4783,3331,9
1643,977,1951,5
2602,2178,2328,9
1904,2812,635,10
2696,366,2979,5
499,883,3174,2
4524,3185,4001,4
1152,3821,4458,0
994,294,3309,10
2730,3942,1079,2
786,4980,3651,7
3927,2709,3912,0
4855,4639,3538,10
2866,4131,120,5
4663,2247,1719,4
867,4294,2455,5
352,2024,3908,9
3572,1845,3045,6
124,2446,3378,5
172,348,2797,10
2068,4702,1757,7
4343,2636,998,10
1235,4375,2156,5
2153,2495,1095,8
1926,4556,3867,3
1782,1535,782,0
2361,3228,4388,1
1074,4985,627,8
225,310,4427,8
125,4558,4367,1
3062,3723,3957,5
197,3263,1487,2
1470,349,3736,7
53,180,1572,0
2217,4015,1087,8
2985,2384,2713,4
2894,3518,180,7
952,4664,4081,10
4075,3695,3004,2
798,3616,4372,7
4356,3982,3594,0
2216,2160,3173,4
4458,3854,2603,4
703,591,2483,2
1477,4063,3936,4
277,4908,697,6
201,4113,1149,0
3910,56,2227,10
2299,4324,1514,5
4067,3697,2784,7
2310,228,4050,0
4480,4920,4879,0
930,2862,3551,8
1639,1601,3488,3
1058,192,3145,1
2113,1208,4244,7
4009,4651,1927,8
1717,2466,1181,3
2512,899,2509,4
142,4124,3234,5
4001,1751,4917,9
1783,1532,3877,7
3185,923,4742,7
4382,3440,4159,0
3994,3143,135,4
2428,3988,898,2
3938,1231,4511,1
2093,4050,2048,7
4103,4699,2724,7
3585,639,866,3
653,2749,4996,7
3807,4494,3827,9
2025,4313,537,9
2218,3748,3748,8
3202,3308,2445,10
1033,2170,2948,5
4402,3508,1194,8
60,4954,4759,8
3487,3434,2256,0
3544,4044,4719,9
349,1141,1456,2
433,3583,4208,7
3516,4824,2903,7
2155,862,2788,3
4835,2903,4347,8
1494,3775,4866,10
4159,2161,3175,2
951,4832,4213,9
2255,771,2552,10
3504,1556,2654,9
3368,473,4701,2
2889,27,789,4
1671,327,203,1
3459,244,3863,10
1233,3880,3693,8
129,4998,4960,5
2806,72,4469,1
3881,2326,1434,5
3554,2172,1227,9
1401,3077,4731,4
2157,324,569,7
4542,4766,2248,3
2897,4936,807,9
4187,240,3487,5
4783,2018,4487,7
1570,3036,524,6
3741,3670,1576,3
403,1474,4282,1
838,2150,4832,3
3483,252,919,1
3871,3097,21,3
817,4793,3970,9
25,2615,1928,8
168,2367,1216,9
1498,3474,2384,1
1357,3869,2622,10
3486,3074,600,1
3501,3250,2994,9
2125,2071,708,9
2712,2059,3521,6
1016,1857,3381,10
2472,3747,1793,6
4909,1803,2730,10
1894,2797,3373,10
3951,666,2394,7
768,4155,1672,8
215,3192,3791,2
3338,4519,1185,9
3912,3018,2406,7
4912,4501,1560,9
959,4073,4638,4
4584,1253,2030,4
3524,586,3153,8
2626,2920,923,4
2651,36,1142,2
3974,749,1184,2
4156,3818,1567,10
4243,3107,606,4
4150,1603,1,7
2628,4396,2029,8
2880,1438,3882,10
716,599,719,2
2016,1243,2659,3
3288,524,3017,5
3888,3181,3356,10
4742,2276,3342,3
3361,4619,2613,9
2272,2258,917,3
1320,2027,4836,10
3811,2355,700,5
2719,875,3022,3
2104,3535,4493,6
785,2145,3069,5
3998,3634,459,1
761,3226,1749,2
1014,288,2139,9
2842,1054,4538,2
1248,2341,4790,4
4008,982,406,0
2516,3754,4826,7
4157,4499,2344,4
4153,3745,4192,5
3823,3694,2011,8
532,636,1018,5
3427,2430,1630,3
1875,132,1720,3
1005,1488,2089,7
3452,3383,2882,3
361,482,4074,1
494,4458,1206,8
2458,4159,1310,1
4166,4592,3650,6
3651,1846,978,2
3084,686,3367,0
3375,2660,2019,9
2213,747,1394,4
4170,4381,2251,5
3004,1225,397,5
2052,4102,717,6
3543,1004,2780,3
2429,3053,1299,3
1089,1754,4576,6
2241,1883,4624,8
3466,1471,1323,2
3707,725,1002,3
3986,515,3889,5
2948,1214,1203,0
4263,1127,2907,2
1759,3386,2323,4
2164,3432,1243,10
2224,2710,2900,1
2491,2884,2101,2
3354,1258,3744,1
4058,942,160,10
1531,4621,2993,1
3260,4743,2026,3
1956,4802,3660,5
2476,315,4568,8
2956,19,3221,7
4988,3530,2978,9
782,3768,1711,9
4859,2390,4776,10
2524,4140,104,8
3134,1569,4298,8
4214,4827,4175,0
834,3469,2707,2
2041,3227,2293,5
4844,1660,711,3
2721,4508,4204,9
2530,3601,3910,1
4409,1976,1296,3
62,711,1004,7
3358,1867,2094,4
3931,2173,238,5
4734,2275,1542,8
2464,4368,3018,3
736,4738,3636,8
3398,4293,2610,10
191,2669,1179,8
2258,614,3810,5
3796,3087,1528,10
4715,4674,4925,10
3735,4075,4717,2
2612,2300,771,0
943,3225,2633,0
3315,2954,2428,7
4276,1547,2201,8
2163,3201,3573,0
4394,4591,237,10
3687,3008,4666,5
3148,2517,4187,2
4333,2922,3647,6
556,4513,4598,10
4143,3445,2368,5
3868,550,1686,6
2313,3968,2594,9
383,3461,1832,2
2957,2437,1599,1
1820,3658,3159,7
3744,319,573,2
3801,3080,2857,6
3234,1981,4765,9
4825,3487,1946,4
3242,4605,3128,3
3836,2122,3626,4
2500,1585,334,6
1742,4444,2377,7
2480,1629,1706,4
4772,2689,3532,1
3312,1350,1597,1
688,677,1345,0
2473,708,1063,3
321,1405,1615,1
1429,2362,462,2
445,3178,4057,3
4404,2956,2442,7
3718,4684,1586,10
3297,2391,1780,6
2171,4528,2506,1
1527,2130,4857,4
1891,3439,4269,9
2401,814,1329,9
3105,3980,2382,0
126,2788,3286,7
560,1045,2747,0
1669,578,432,2
4092,1947,4773,4
2855,987,744,1
325,2257,4956,8
2098,2879,3673,0
3251,1408,3829,9
596,3872,3131,9
3923,4290,314,7
1263,1514,4118,2
4666,1051,22,6
1288,4158,3146,4
1761,2661,1248,6
1580,445,3366,0
90,2491,4753,3
4316,3380,4407,0
3720,2987,4,9
2621,2877,3844,3
4964,1122,3419,9
2687,2640,339,1
2058,2181,3828,8
2648,2180,2097,1
576,2353,566,6
4751,3769,3904,9
1387,2285,3838,6
4013,4983,2046,5
3637,1665,1774,1
1305,47,3715,5
2927,107,2966,7
4548,1833,4471,0
78,320,2525,1
2298,3330,4078,8
1689,3137,1750,0
252,3677,1202,10
1944,4404,763,4
1543,3725,1483,0
3056,3085,4258,2
4217,4913,4938,10
336,1332,38,4
992,4337,3061,1
2459,1984,4942,10
3606,1065,297,3
3393,4269,1236,9
4628,1613,2971,7
1105,2031,3612,2
4323,3667,4357,1
1741,2966,4813,10
1555,4858,234,7
4833,820,3199,4
4367,305,1848,1
196,4532,2967,4
4595,1143,142,1
1965,3843,1559,9
1190,213,849,10
3155,1361,4162,5
780,631,4682,8
1785,3234,4708,4
4942,1606,282,2
159,2776,3182,2
3435,4214,4404,8
2891,4544,3276,10
4413,648,2534,5
4270,1264,2172,8
2229,565,4909,6
2733,2802,3165,2
3206,854,4506,2
4215,4397,730,3
4412,1080,423,6
3785,3563,811,5
1488,943,4808,3
3970,1992,3608,9
2993,2671,2927,10
999,741,4069,4
3827,3824,3658,3
4345,3170,2407,7
3010,1031,702,6
69,4790,1571,0
4892,147,4033,6
4221,8,862,7
216,2533,1682,9
4768,3871,3760,1
611,2459,4494,8
4450,3366,3031,3
2514,2320,4768,2
1981,1027,3411,5
3603,1409,3333,7
2950,3756,861,3
3616,71,4707,6
3363,2907,300,1
3266,4669,2574,5
4544,2571,4321,1
4220,737,1460,7
3287,4003,1710,4
2769,620,1196,5
607,1509,90,6
4980,91,10,3
1828,1337,4378,6
2867,4154,1107,1
1993,913,1909,5
3316,645,4358,10
561,2333,4375,4
474,1694,1504,6
2776,1476,694,3
601,3078,3989,4
4202,418,3518,7
221,3334,800,10
155,1442,3642,3
291,859,2568,0
4046,2115,333,3
3081,2666,577,3
4225,347,3797,3
4154,4291,3808,7
195,2992,3152,6
2563,2587,2237,2
3835,850,3392,1
2202,3798,219,8
2242,3128,4567,3
1537,945,4672,7
1007,745,2375,10
2304,3054,703,1
1350,2,3100,6
3380,4492,2933,10
4559,3369,1379,10
2620,3467,2070,3
2744,3017,2270,5
1814,3512,2141,7
1970,2038,4185,0
2609,1950,616,3
3855,2782,4853,9
2167,4088,3241,4
1120,4708,2059,8
2375,2598,402,8
3253,3866,1802,4
493,2183,2508,0
839,2176,4349,7
4272,798,3283,3
1843,4946,3038,1
3570,4169,3972,4
710,4034,1097,10
3683,671,3523,7
235,3492,1173,8
1425,1009,4426,2
2872,1363,982,5
3118,241,3876,4
2636,461,169,2
1078,919,4629,3
535,1066,3288,6
2701,424,1592,9
4453,4542,4597,2
1304,1908,69,5
2992,3382,3599,2
2083,879,1274,1
1743,1523,1974,0
3614,4848,3228,8
4389,4433,3162,10
3444,4478,1534,9
380,484,4953,7
913,205,1655,4
2323,1362,4443,1
2142,1695,1028,8
2002,606,1476,2
3151,1644,1685,8
4546,713,963,1
628,1618,3009,3
3734,3493,2288,8
1786,102,634,6
1923,2761,4532,4
3824,4695,1864,4
3136,2767,2853,3
4285,3595,4266,7
1113,2092,1119,5
4778,3574,128,1
4615,4762,2236,7
4795,3575,3543,2
1635,678,725,10
4937,4571,2699,6
1865,172,2732,5
2695,83,3267,5
637,4449,257,5
2851,4960,4137,2
4176,2108,364,2
4207,2613,2268,5
1319,189,3921,5
82,772,3324,9
2467,371,3814,5
1908,4751,2203,10
65,140,313,1
3561,2141,2158,6
2046,2231,690,2
1936,1338,42,10
3121,789,4884,7
3101,999,2862,10
2407,785,492,5
2347,2639,3563,7
4836,1131,4680,2
2222,2737,4265,8
4984,3283,390,1
1239,2813,597,7
162,2124,3625,9
842,1668,419,8
4969,2780,3082,8
3125,4484,2702,6
3189,538,1158,7
3183,930,4583,5
2908,2890,4656,4
4823,4462,3280,9
4191,2949,4173,6
4878,1887,3449,0
1066,1076,4182,6
1581,3639,2746,3
4179,931,4377,6
2239,1418,4028,8
3537,1968,1594,2
4863,2241,3604,3
3493,4813,3093,6
3612,3357,1105,5
2384,612,936,8
127,1387,3062,7
4941,4686,1007,0
110,3000,3935,4
902,4819,2626,10
4528,3012,4816,0
1283,4526,1969,3
2370,2152,2640,7
4547,1701,1075,1
2761,902,2116,5
2105,1299,3151,5
457,4429,3783,8
4880,4679,1053,2
4952,417,2126,0
460,3928,2253,6
2911,3751,3872,3
1179,3560,3384,2
3319,52,2625,3
541,3436,2739,1
4417,9,2987,1
4291,3848,1175,9
1341,4765,3779,6
117,1712,4071,6
4387,1114,343,0
512,3738,3676,6
1866,162,3391,2
4603,2773,1250,10
4950,3325,4284,3
4898,138,3397,2
2462,4257,1548,9
871,2233,4238,6
2537,3504,3780,5
1597,1498,2356,5
4861,361,1470,9
2335,12,3502,3
3141,3569,4509,7
4273,46,1443,9
4961,3397,4165,8
2494,4754,3652,4
2965,3638,2380,5
2854,3650,2557,5
2727,1396,751,4
1858,1802,4660,1
3282,2235,4168,2
4910,2863,1199,4
647,2013,1061,3
1755,1989,1985,3
2738,4321,2045,1
956,3183,4066,2
2999,1708,1919,4
2131,2672,2660,7
3832,2098,3179,3
3865,3430,1237,0
916,2721,3644,1
1930,298,3252,10
4192,2325,3105,0
3887,4460,4601,3
2284,2244,2415,2
4059,2349,97,3
708,6,124,8
119,1939,4273,2
4574,101,17,7
1001,4642,4283,8
3416,546,3451,9
1551,2117,1766,7
2074,2791,4241,9
2184,1383,327,1
533,3966,302,10
2137,2499,1896,5
2990,4742,560,4
1619,3257,4564,0
358,3511,2489,6
1255,4051,2785,4
1552,3472,4344,8
1206,4017,541,10
2070,486,4225,6
281,3791,2974,10
471,2529,3089,0
2589,4622,4468,1
5,3462,816,2
4142,1709,285,3
1819,3730,1800,5
1797,3584,1220,8
1777,1605,4447,0
3107,3433,3562,6
2189,1553,1583,5
664,275,3700,4
1695,2402,2493,0
1995,1592,1171,0
3666,1507,3698,9
3747,4477,1100,2
4259,2455,4500,4
4206,656,1989,3
3780,794,2273,9
687,969,4992,9
3226,490,2833,6
41,2546,71,0
100,4948,3214,5
800,1825,4993,3
553,659,312,10
3661,3592,4510,8
3450,3147,3388,10
441,3954,2799,2
3265,4897,4410,5
2874,1238,393,10
440,2543,396,8
1734,4572,4206,0
3195,2069,2020,2
1268,2915,2631,9
2962,379,387,2
1415,3268,1139,4
2499,2278,77,7
3161,2604,4140,8
148,3262,1819,6
1703,130,1580,4
2787,2693,4456,8
3819,4037,1709,0
804,3204,2560,1
3729,2107,2064,6
1361,3710,4715,10
2606,174,882,3
770,848,4562,5
2087,1089,383,7
825,3802,2554,10
2461,3703,4814,7
1026,3852,4417,0
395,1216,2800,4
3256,1095,1056,9
3527,440,3116,10
3816,1755,1649,10
435,4218,2931,4
4648,4873,1449,8
3895,148,4662,6
4360,1672,1451,4
2668,2930,2642,6
224,756,2175,1
3071,1774,1874,8
3325,4031,991,1
1376,3661,227,6
4104,1559,6,9
170,504,2431,8
989,1023,2587,10
542,607,2188,3
3997,975,1873,6
776,4879,3854,1
1650,2120,2402,5
4177,2982,3290,6
1048,3157,3103,0
240,2567,2719,5
3356,760,4198,5
4691,3011,143,8
4848,1201,689,10
1227,566,2123,9
4189,589,584,10
3677,3215,3772,1
3357,4557,1126,5
2939,4490,868,1
2066,1414,647,3
3451,759,3094,6
1245,4638,1841,5
2034,629,4523,2
4946,729,1314,10
3803,1703,1307,2
4262,408,4554,3
4209,2507,2599,5
3890,450,1066,6
3978,2373,2796,8
2024,3681,3393,4
1136,1963,765,2
854,20,4873,10
3919,587,2762,4
1065,2917,3663,6
3472,3973,4031,5
